AST,REB,TOV,FTA,STL,Total_Wins
21.819444444444443,45.44444444444444,12.833333333333334,21.430555555555557,6.888888888888889,21
23.74390243902439,44.28048780487805,14.487804878048781,19.682926829268293,6.7682926829268295,22
23.24390243902439,43.24390243902439,15.073170731707316,25.0,7.353658536585366,34
24.670731707317074,42.30487804878049,14.707317073170731,24.414634146341463,8.158536585365853,47
22.695121951219512,41.80487804878049,12.963414634146341,22.573170731707318,7.573170731707317,41
22.015151515151516,43.15151515151515,11.181818181818182,18.151515151515152,7.96969696969697,35
22.76829268292683,41.329268292682926,13.048780487804878,16.79268292682927,7.426829268292683,34
21.841463414634145,42.74390243902439,16.878048780487806,23.390243902439025,9.329268292682928,19
20.524390243902438,42.853658536585364,17.71951219512195,23.817073170731707,9.621951219512194,18
21.524390243902438,41.24390243902439,16.378048780487806,22.5609756097561,8.292682926829269,10
23.76829268292683,42.84146341463415,16.658536585365855,22.024390243902438,8.439024390243903,28
27.085365853658537,47.426829268292686,16.5,22.78048780487805,8.317073170731707,52
26.914634146341463,47.76829268292683,14.914634146341463,27.536585365853657,7.390243902439025,51
25.80821917808219,45.43835616438356,14.205479452054794,22.438356164383563,8.027397260273972,43
23.694444444444443,45.05555555555556,14.444444444444445,25.5,9.097222222222221,49
23.71951219512195,42.31707317073171,12.524390243902438,23.841463414634145,7.719512195121951,51
25.158536585365855,40.926829268292686,13.670731707317072,25.097560975609756,7.7439024390243905,54
24.890243902439025,42.951219512195124,12.0,23.585365853658537,8.463414634146341,47
23.71951219512195,40.23170731707317,14.25609756097561,23.646341463414632,6.646341463414634,40
22.515151515151516,41.696969696969695,14.06060606060606,21.166666666666668,6.53030303030303,33
22.621951219512194,41.6219512195122,15.585365853658537,19.73170731707317,8.036585365853659,25
19.0609756097561,43.03658536585366,15.341463414634147,24.4390243902439,8.390243902439025,48
20.23170731707317,43.15853658536585,15.097560975609756,21.548780487804876,8.536585365853659,39
20.74390243902439,44.829268292682926,17.195121951219512,23.23170731707317,7.7073170731707314,23
19.5609756097561,44.97560975609756,15.426829268292684,26.329268292682926,8.207317073170731,24
21.25609756097561,44.1219512195122,15.71951219512195,23.926829268292682,6.939024390243903,21
23.865853658536587,40.3780487804878,15.597560975609756,22.658536585365855,8.963414634146341,19
27.21917808219178,43.52054794520548,14.753424657534246,23.835616438356166,7.657534246575342,34
