SEASON_YEAR,GAME_DATE,GAME_ID,TEAM_ID,TEAM_NAME,WL,FG3A,FG3_PCT,FTA,FT_PCT,REB,AST,TOV,STL,PLUS_MINUS
2014-15,2014-12-06T00:00:00,21400293,1610612746,Los Angeles Clippers,W,32,0.531,24,0.708,38,34,7.0,7,20.0
2014-15,2014-12-31T00:00:00,21400478,1610612745,Houston Rockets,W,43,0.395,14,0.643,41,22,15.0,10,19.0
2014-15,2014-11-04T00:00:00,21400050,1610612745,Houston Rockets,W,37,0.459,27,0.778,38,22,18.0,8,17.0
2014-15,2015-01-28T00:00:00,21400684,1610612761,Toronto Raptors,W,34,0.5,19,0.842,39,29,17.0,12,17.0
2019-20,2020-01-31T00:00:00,21900724,1610612743,Denver Nuggets,W,46,0.478,9,1.0,50,29,13.0,8,12.0
2014-15,2015-04-13T00:00:00,21401203,1610612739,Cleveland Cavaliers,W,32,0.531,12,0.5,45,30,12.0,5,12.0
2019-20,2019-12-05T00:00:00,21900318,1610612745,Houston Rockets,W,55,0.4,19,0.895,54,29,23.0,11,10.0
2014-15,2015-02-20T00:00:00,21400814,1610612744,Golden State Warriors,W,33,0.515,18,0.611,40,29,12.0,10,11.0
2014-15,2015-03-18T00:00:00,21401013,1610612746,Los Angeles Clippers,W,37,0.459,13,0.692,36,27,11.0,5,11.0
2019-20,2020-01-23T00:00:00,21900668,1610612742,Dallas Mavericks,W,47,0.468,24,0.625,41,27,9.0,5,8.0
2019-20,2020-03-04T00:00:00,21900923,1610612742,Dallas Mavericks,W,50,0.44,24,0.708,49,30,17.0,6,4.0
2014-15,2015-02-25T00:00:00,21400846,1610612745,Houston Rockets,W,44,0.386,30,0.7,46,27,10.0,7,5.0
2019-20,2020-03-04T00:00:00,21900919,1610612748,Miami Heat,W,44,0.5,15,0.8,36,31,14.0,8,3.0
2014-15,2014-12-23T00:00:00,21400424,1610612757,Portland Trail Blazers,W,31,0.548,24,0.917,46,22,14.0,6,4.0
2019-20,2019-11-23T00:00:00,21900226,1610612741,Chicago Bulls,W,47,0.468,12,0.667,39,27,13.0,12,1.0
2019-20,2020-08-08T00:00:00,21901281,1610612762,Utah Jazz,L,55,0.4,22,0.727,51,34,23.0,6,-2.0
2014-15,2014-12-17T00:00:00,21400375,1610612759,San Antonio Spurs,L,35,0.486,27,0.481,60,31,16.0,6,-1.0
2014-15,2014-12-09T00:00:00,21400313,1610612756,Phoenix Suns,L,35,0.486,9,0.667,37,24,23.0,7,-6.0
2011-12,2012-02-21T00:00:00,21100485,1610612757,Portland Trail Blazers,W,28,0.536,24,0.833,47,31,11.0,5,40.0
2016-17,2016-11-25T00:00:00,21600227,1610612739,Cleveland Cavaliers,W,43,0.465,24,0.917,47,30,14.0,9,38.0
2022-23,2022-11-28T00:00:00,22200301,1610612738,Boston Celtics,W,52,0.462,7,0.857,39,40,16.0,10,35.0
2017-18,2018-03-21T00:00:00,21701069,1610612743,Denver Nuggets,W,35,0.571,16,0.813,45,34,19.0,9,33.0
2011-12,2012-04-09T00:00:00,21100843,1610612753,Orlando Magic,W,28,0.536,24,0.833,44,28,11.0,10,30.0
2016-17,2017-02-23T00:00:00,21600852,1610612745,Houston Rockets,W,51,0.392,24,0.792,48,28,17.0,12,30.0
2017-18,2018-03-06T00:00:00,21700962,1610612757,Portland Trail Blazers,W,33,0.606,24,0.875,51,22,20.0,4,24.0
2011-12,2012-03-05T00:00:00,21100555,1610612744,Golden State Warriors,W,23,0.652,16,0.938,47,27,14.0,7,20.0
2011-12,2012-02-04T00:00:00,21100354,1610612757,Portland Trail Blazers,W,33,0.455,12,0.833,41,30,14.0,11,20.0
2022-23,2022-12-03T00:00:00,22200337,1610612742,Dallas Mavericks,W,61,0.393,14,0.786,50,27,11.0,7,21.0
2022-23,2023-04-08T00:00:00,22201214,1610612750,Minnesota Timberwolves,W,43,0.558,21,0.714,45,42,7.0,8,20.0
2017-18,2018-03-25T00:00:00,21701101,1610612745,Houston Rockets,W,52,0.385,11,0.909,45,28,12.0,7,19.0
2016-17,2017-03-01T00:00:00,21600904,1610612745,Houston Rockets,W,52,0.385,33,0.848,62,21,17.0,3,19.0
2011-12,2012-03-26T00:00:00,21100727,1610612753,Orlando Magic,W,34,0.441,19,0.737,36,26,9.0,8,16.0
2011-12,2012-02-15T00:00:00,21100430,1610612753,Orlando Magic,W,25,0.6,13,0.615,39,27,15.0,6,16.0
2017-18,2018-04-11T00:00:00,21701227,1610612760,Oklahoma City Thunder,W,43,0.465,32,0.719,45,32,14.0,8,14.0
2017-18,2017-11-27T00:00:00,21700294,1610612745,Houston Rockets,W,50,0.4,20,0.65,42,31,15.0,8,14.0
2011-12,2012-01-06T00:00:00,21100098,1610612751,New Jersey Nets,W,31,0.484,27,0.741,44,21,10.0,6,12.0
2016-17,2017-03-26T00:00:00,21601091,1610612745,Houston Rockets,W,39,0.513,21,0.81,36,32,20.0,8,12.0
2011-12,2012-02-20T00:00:00,21100471,1610612751,New Jersey Nets,W,31,0.484,29,0.724,46,19,19.0,9,8.0
2017-18,2017-12-12T00:00:00,21700397,1610612739,Cleveland Cavaliers,W,38,0.526,10,0.7,37,35,13.0,5,9.0
2017-18,2018-01-08T00:00:00,21700593,1610612745,Houston Rockets,W,54,0.37,24,0.75,51,28,17.0,6,9.0
2011-12,2012-02-29T00:00:00,21100513,1610612753,Orlando Magic,W,36,0.417,27,0.704,48,20,18.0,7,7.0
2011-12,2012-01-13T00:00:00,21100167,1610612751,New Jersey Nets,W,32,0.469,19,0.789,35,18,13.0,9,7.0
2017-18,2018-03-19T00:00:00,21701054,1610612748,Miami Heat,W,36,0.556,27,0.63,46,36,11.0,5,8.0
2016-17,2017-03-06T00:00:00,21600937,1610612744,Golden State Warriors,W,44,0.455,22,0.773,43,33,16.0,10,8.0
2011-12,2012-02-11T00:00:00,21100406,1610612753,Orlando Magic,W,37,0.405,21,0.667,43,22,11.0,4,5.0
2022-23,2022-11-20T00:00:00,22200245,1610612744,Golden State Warriors,W,47,0.511,15,0.733,40,38,17.0,8,7.0
2022-23,2022-11-07T00:00:00,22200145,1610612745,Houston Rockets,W,48,0.5,25,0.72,40,31,22.0,9,7.0
2011-12,2012-04-22T00:00:00,21100951,1610612737,Atlanta Hawks,L,23,0.652,23,0.652,33,23,19.0,13,-1.0
2022-23,2022-12-14T00:00:00,22200419,1610612748,Miami Heat,W,56,0.429,15,0.8,39,25,14.0,9,2.0
2017-18,2018-03-30T00:00:00,21701133,1610612760,Oklahoma City Thunder,L,44,0.455,27,0.556,50,25,8.0,13,-1.0
2011-12,2012-04-14T00:00:00,21100886,1610612744,Golden State Warriors,L,31,0.484,21,0.714,39,22,16.0,7,-8.0
2011-12,2012-04-21T00:00:00,21100950,1610612753,Orlando Magic,L,38,0.395,13,0.615,43,21,12.0,6,-10.0
2016-17,2016-12-23T00:00:00,21600448,1610612745,Houston Rockets,L,52,0.385,15,0.867,40,27,14.0,5,-6.0
2020-21,2021-04-28T00:00:00,22000942,1610612762,Utah Jazz,W,41,0.585,21,0.952,47,36,14.0,4,49.0
2020-21,2021-04-14T00:00:00,22000836,1610612744,Golden State Warriors,W,47,0.511,23,0.826,41,39,14.0,12,38.0
2020-21,2021-02-20T00:00:00,22000462,1610612756,Phoenix Suns,W,46,0.522,13,0.923,41,35,12.0,5,31.0
2020-21,2021-01-12T00:00:00,22000159,1610612762,Utah Jazz,W,45,0.533,12,0.75,48,26,18.0,8,30.0
2020-21,2021-03-22T00:00:00,22000659,1610612749,Milwaukee Bucks,W,39,0.615,15,0.667,55,35,16.0,3,27.0
2020-21,2021-03-24T00:00:00,22000668,1610612761,Toronto Raptors,W,48,0.5,23,0.913,45,31,10.0,3,24.0
2020-21,2021-03-01T00:00:00,22000535,1610612757,Portland Trail Blazers,W,46,0.522,10,0.7,38,26,17.0,12,12.0
2010-11,2010-11-09T00:00:00,21000101,1610612754,Indiana Pacers,W,30,0.533,21,0.762,45,37,14.0,7,31.0
2010-11,2011-01-22T00:00:00,21000643,1610612748,Miami Heat,W,26,0.615,26,0.769,42,27,14.0,4,17.0
2010-11,2010-12-03T00:00:00,21000281,1610612745,Houston Rockets,W,23,0.696,26,0.885,32,26,14.0,9,16.0
2010-11,2011-01-26T00:00:00,21000668,1610612753,Orlando Magic,W,34,0.471,19,0.684,46,20,13.0,5,15.0
2010-11,2011-02-12T00:00:00,21000797,1610612752,New York Knicks,W,34,0.471,18,0.833,45,25,14.0,10,10.0
2010-11,2010-11-04T00:00:00,21000066,1610612752,New York Knicks,W,24,0.667,29,0.828,38,27,17.0,12,8.0
2010-11,2010-11-28T00:00:00,21000248,1610612743,Denver Nuggets,W,30,0.533,52,0.692,49,28,10.0,5,5.0
2010-11,2011-03-03T00:00:00,21000912,1610612753,Orlando Magic,W,29,0.552,18,0.833,37,25,16.0,3,3.0
2010-11,2011-01-26T00:00:00,21000675,1610612756,Phoenix Suns,L,32,0.5,10,0.9,37,23,9.0,3,-7.0
2023-24,2024-04-06T00:00:00,22301130,1610612743,Denver Nuggets,W,41,0.561,16,0.813,47,38,17.0,9,32.0
2023-24,2024-01-23T00:00:00,22300616,1610612740,New Orleans Pelicans,W,46,0.5,15,0.667,57,41,9.0,5,29.0
2023-24,2024-02-05T00:00:00,22300714,1610612739,Cleveland Cavaliers,W,41,0.561,17,0.647,45,36,9.0,10,26.0
2023-24,2023-12-23T00:00:00,22300398,1610612742,Dallas Mavericks,W,45,0.511,21,0.81,52,26,13.0,7,25.0
2023-24,2023-12-05T00:00:00,22301201,1610612749,Milwaukee Bucks,W,38,0.605,19,0.684,37,32,12.0,12,24.0
2023-24,2023-12-27T00:00:00,22300417,1610612749,Milwaukee Bucks,W,51,0.451,23,0.739,41,41,10.0,6,22.0
2023-24,2024-02-22T00:00:00,22300797,1610612738,Boston Celtics,W,47,0.489,21,0.762,36,27,14.0,10,17.0
2023-24,2023-10-30T00:00:00,22300106,1610612742,Dallas Mavericks,W,47,0.489,24,0.75,48,24,15.0,4,15.0
2023-24,2023-12-30T00:00:00,22300441,1610612754,Indiana Pacers,W,43,0.535,21,0.81,34,40,16.0,6,14.0
2023-24,2024-01-05T00:00:00,22300491,1610612763,Memphis Grizzlies,W,45,0.511,20,0.8,44,33,19.0,8,14.0
2023-24,2023-12-20T00:00:00,22300364,1610612739,Cleveland Cavaliers,W,51,0.451,16,0.688,44,34,12.0,8,8.0
2023-24,2024-02-04T00:00:00,22300710,1610612760,Oklahoma City Thunder,W,63,0.365,8,1.0,45,40,11.0,6,8.0
2023-24,2024-01-27T00:00:00,22300650,1610612744,Golden State Warriors,L,58,0.397,16,0.688,50,37,17.0,11,-1.0
2023-24,2024-03-31T00:00:00,22301079,1610612766,Charlotte Hornets,L,52,0.442,11,0.636,31,32,9.0,3,-12.0
2023-24,2023-12-29T00:00:00,22300436,1610612766,Charlotte Hornets,L,46,0.5,8,1.0,26,32,6.0,5,-14.0
2012-13,2013-01-28T00:00:00,21200665,1610612745,Houston Rockets,W,34,0.471,18,0.833,44,27,6.0,12,45.0
2012-13,2012-11-03T00:00:00,21200034,1610612742,Dallas Mavericks,W,25,0.64,15,0.8,43,31,22.0,6,27.0
2012-13,2012-11-17T00:00:00,21200137,1610612759,San Antonio Spurs,W,27,0.593,20,0.8,40,33,14.0,11,26.0
2012-13,2013-02-14T00:00:00,21200788,1610612746,Los Angeles Clippers,W,30,0.533,22,0.773,47,25,15.0,9,24.0
2012-13,2013-02-28T00:00:00,21200863,1610612747,Los Angeles Lakers,W,32,0.5,21,0.571,49,30,16.0,7,22.0
2012-13,2012-12-31T00:00:00,21200455,1610612745,Houston Rockets,W,29,0.552,22,0.773,40,30,11.0,10,19.0
2012-13,2013-02-13T00:00:00,21200779,1610612751,Brooklyn Nets,W,27,0.593,30,0.7,37,29,13.0,5,11.0
2012-13,2013-02-22T00:00:00,21200815,1610612745,Houston Rockets,W,30,0.533,12,0.667,37,25,17.0,5,10.0
2012-13,2013-01-05T00:00:00,21200494,1610612757,Portland Trail Blazers,W,24,0.667,13,0.923,39,22,13.0,3,5.0
2012-13,2013-01-27T00:00:00,21200656,1610612752,New York Knicks,W,27,0.593,17,0.706,26,22,14.0,6,2.0
2012-13,2012-12-10T00:00:00,21200301,1610612745,Houston Rockets,L,30,0.533,36,0.778,40,24,15.0,12,-8.0
2012-13,2013-01-26T00:00:00,21200646,1610612751,Brooklyn Nets,L,36,0.444,21,0.857,31,21,10.0,7,-13.0
2016-17,2016-11-23T00:00:00,21600223,1610612744,Golden State Warriors,W,36,0.528,35,0.686,48,47,10.0,7,43.0
2015-16,2016-03-16T00:00:00,21501011,1610612744,Golden State Warriors,W,37,0.486,12,0.917,54,32,13.0,4,36.0
2022-23,2022-11-14T00:00:00,22200205,1610612744,Golden State Warriors,W,45,0.511,16,0.938,40,35,13.0,9,37.0
2013-14,2014-01-06T00:00:00,21300505,1610612750,Minnesota Timberwolves,W,26,0.615,23,0.783,53,28,13.0,13,31.0
2016-17,2017-03-14T00:00:00,21600999,1610612739,Cleveland Cavaliers,W,30,0.633,23,0.739,41,29,9.0,4,32.0
2013-14,2013-12-05T00:00:00,21300277,1610612752,New York Knicks,W,27,0.593,11,0.818,30,24,12.0,11,30.0
2013-14,2013-11-23T00:00:00,21300194,1610612759,San Antonio Spurs,W,24,0.667,23,0.783,37,30,15.0,9,30.0
2015-16,2016-04-05T00:00:00,21501159,1610612739,Cleveland Cavaliers,W,36,0.5,10,0.9,41,30,16.0,4,29.0
2015-16,2016-04-03T00:00:00,21501152,1610612744,Golden State Warriors,W,30,0.6,22,0.818,43,30,13.0,5,25.0
2022-23,2023-01-09T00:00:00,22200610,1610612758,Sacramento Kings,W,46,0.5,12,0.75,48,39,11.0,4,25.0
2022-23,2023-02-08T00:00:00,22200828,1610612750,Minnesota Timberwolves,W,43,0.535,8,1.0,47,35,11.0,6,25.0
2015-16,2016-03-13T00:00:00,21500983,1610612739,Cleveland Cavaliers,W,37,0.486,20,0.7,49,23,10.0,3,24.0
2015-16,2015-12-11T00:00:00,21500338,1610612766,Charlotte Hornets,W,37,0.486,30,0.9,41,23,16.0,5,24.0
2022-23,2022-12-18T00:00:00,22200449,1610612750,Minnesota Timberwolves,W,43,0.535,16,0.813,39,38,13.0,5,24.0
2013-14,2014-03-20T00:00:00,21301019,1610612745,Houston Rockets,W,38,0.421,19,0.789,44,36,15.0,11,23.0
2016-17,2016-12-10T00:00:00,21600352,1610612745,Houston Rockets,W,37,0.514,22,0.727,48,31,15.0,4,22.0
2022-23,2022-12-21T00:00:00,22200476,1610612746,LA Clippers,W,49,0.469,23,0.913,48,29,27.0,6,21.0
2015-16,2016-01-08T00:00:00,21500548,1610612744,Golden State Warriors,W,32,0.563,21,0.857,48,36,15.0,6,20.0
2022-23,2023-01-23T00:00:00,22200706,1610612749,Milwaukee Bucks,W,52,0.442,24,0.708,50,38,19.0,11,20.0
2016-17,2017-01-22T00:00:00,21600661,1610612744,Golden State Warriors,W,42,0.452,19,0.789,52,27,19.0,8,20.0
2013-14,2014-03-03T00:00:00,21300893,1610612748,Miami Heat,W,28,0.571,20,0.8,36,18,7.0,7,17.0
2013-14,2014-01-29T00:00:00,21300675,1610612760,Oklahoma City Thunder,W,27,0.593,19,0.737,34,23,16.0,13,17.0
2013-14,2014-01-16T00:00:00,21300579,1610612751,Brooklyn Nets,W,27,0.593,7,0.714,40,38,19.0,7,17.0
2015-16,2016-03-11T00:00:00,21500971,1610612744,Golden State Warriors,W,40,0.45,39,0.769,56,23,8.0,5,16.0
2015-16,2016-01-12T00:00:00,21500572,1610612745,Houston Rockets,W,35,0.514,27,0.852,42,21,17.0,10,16.0
2016-17,2017-01-19T00:00:00,21600636,1610612739,Cleveland Cavaliers,W,42,0.452,19,0.684,36,29,12.0,7,15.0
2015-16,2015-11-23T00:00:00,21500203,1610612739,Cleveland Cavaliers,W,35,0.514,22,0.591,41,34,10.0,5,14.0
2013-14,2014-01-20T00:00:00,21300614,1610612745,Houston Rockets,W,33,0.485,24,0.833,52,27,19.0,5,13.0
2013-14,2014-02-24T00:00:00,21300844,1610612746,Los Angeles Clippers,W,28,0.571,26,0.808,40,34,9.0,4,13.0
2022-23,2022-10-30T00:00:00,22200090,1610612739,Cleveland Cavaliers,W,50,0.46,19,0.842,43,33,14.0,3,13.0
2022-23,2023-01-16T00:00:00,22200657,1610612749,Milwaukee Bucks,W,46,0.5,15,0.867,41,32,14.0,9,13.0
2015-16,2015-11-12T00:00:00,21500125,1610612744,Golden State Warriors,W,38,0.474,16,0.938,33,34,11.0,8,13.0
2022-23,2023-02-13T00:00:00,22200867,1610612757,Portland Trail Blazers,W,47,0.489,13,0.923,42,27,7.0,7,12.0
2022-23,2023-04-04T00:00:00,22201179,1610612749,Milwaukee Bucks,W,42,0.548,29,0.586,56,33,18.0,6,12.0
2015-16,2015-12-03T00:00:00,21500281,1610612757,Portland Trail Blazers,W,36,0.5,20,0.85,48,26,16.0,11,12.0
2013-14,2014-04-10T00:00:00,21301174,1610612759,San Antonio Spurs,W,34,0.471,22,0.773,48,22,13.0,9,9.0
2013-14,2014-02-22T00:00:00,21300827,1610612737,Atlanta Hawks,W,31,0.516,33,0.818,40,19,10.0,2,9.0
2022-23,2023-03-11T00:00:00,22201012,1610612744,Golden State Warriors,W,55,0.418,11,0.909,65,33,15.0,12,9.0
2022-23,2022-10-29T00:00:00,22200083,1610612754,Indiana Pacers,W,46,0.5,26,0.846,53,31,12.0,7,9.0
2015-16,2016-02-05T00:00:00,21500754,1610612751,Brooklyn Nets,W,28,0.643,15,0.933,46,29,22.0,5,9.0
2016-17,2017-03-12T00:00:00,21600986,1610612751,Brooklyn Nets,W,38,0.5,29,0.724,55,23,16.0,7,8.0
2022-23,2023-01-20T00:00:00,22200685,1610612744,Golden State Warriors,W,43,0.535,19,0.684,45,25,18.0,9,6.0
2016-17,2017-04-12T00:00:00,21601224,1610612745,Houston Rockets,W,56,0.339,22,0.636,47,37,10.0,11,5.0
2016-17,2017-02-06T00:00:00,21600769,1610612739,Cleveland Cavaliers,W,38,0.5,28,0.821,46,31,20.0,7,5.0
2016-17,2017-01-06T00:00:00,21600546,1610612738,Boston Celtics,W,40,0.475,25,0.84,42,28,18.0,6,4.0
2013-14,2013-12-28T00:00:00,21300440,1610612737,Atlanta Hawks,W,39,0.41,34,0.824,52,29,14.0,8,2.0
2013-14,2013-11-07T00:00:00,21300072,1610612747,Los Angeles Lakers,W,35,0.457,15,0.733,47,26,24.0,8,1.0
2016-17,2017-04-09T00:00:00,21601197,1610612739,Cleveland Cavaliers,L,46,0.413,20,0.8,53,28,17.0,4,-1.0
2013-14,2014-02-12T00:00:00,21300784,1610612764,Washington Wizards,L,32,0.5,16,0.5,35,28,10.0,14,-1.0
2013-14,2013-10-30T00:00:00,21300005,1610612748,Miami Heat,L,40,0.4,13,0.769,31,30,19.0,7,-4.0
2013-14,2014-01-17T00:00:00,21300592,1610612744,Golden State Warriors,L,27,0.593,34,0.559,33,22,17.0,10,-6.0
2015-16,2015-12-14T00:00:00,21500365,1610612745,Houston Rockets,L,40,0.45,11,0.727,26,26,11.0,14,-6.0
2016-17,2017-01-10T00:00:00,21600574,1610612766,Charlotte Hornets,L,43,0.442,9,0.778,43,30,11.0,3,-7.0
2015-16,2016-03-25T00:00:00,21501080,1610612742,Dallas Mavericks,L,35,0.514,21,0.762,51,31,11.0,3,-8.0
2015-16,2016-03-20T00:00:00,21501037,1610612757,Portland Trail Blazers,L,46,0.391,28,0.643,52,25,15.0,9,-12.0
2020-21,2021-01-04T00:00:00,22000101,1610612744,Golden State Warriors,W,43,0.535,14,0.857,48,41,11.0,4,31.0
2020-21,2021-03-24T00:00:00,22000676,1610612762,Utah Jazz,W,55,0.418,14,0.929,56,24,13.0,6,30.0
2020-21,2021-02-10T00:00:00,22000386,1610612763,Memphis Grizzlies,W,49,0.469,18,0.722,46,34,17.0,10,16.0
2020-21,2021-03-21T00:00:00,22000167,1610612738,Boston Celtics,W,55,0.418,9,1.0,45,27,10.0,6,16.0
2020-21,2021-02-24T00:00:00,22000490,1610612737,Atlanta Hawks,W,42,0.548,17,0.824,45,27,17.0,4,15.0
2020-21,2021-04-05T00:00:00,22000764,1610612742,Dallas Mavericks,W,49,0.469,8,0.75,44,22,10.0,2,8.0
2020-21,2021-01-13T00:00:00,22000173,1610612757,Portland Trail Blazers,W,48,0.479,27,0.778,38,28,8.0,9,6.0
2020-21,2021-04-17T00:00:00,22000855,1610612762,Utah Jazz,L,59,0.39,8,1.0,37,31,16.0,10,-12.0
2017-18,2018-03-22T00:00:00,21701072,1610612766,Charlotte Hornets,W,40,0.475,27,0.852,53,25,9.0,10,61.0
2019-20,2020-02-28T00:00:00,21900882,1610612749,Milwaukee Bucks,W,45,0.467,14,0.857,66,34,17.0,6,47.0
2021-22,2021-12-26T00:00:00,22100494,1610612739,Cleveland Cavaliers,W,52,0.423,12,0.833,52,39,15.0,12,45.0
2019-20,2019-12-05T00:00:00,21900317,1610612743,Denver Nuggets,W,39,0.538,18,0.556,48,38,14.0,8,37.0
2021-22,2022-03-04T00:00:00,22100951,1610612750,Minnesota Timberwolves,W,47,0.468,23,0.783,41,35,18.0,17,37.0
2017-18,2018-02-03T00:00:00,21700779,1610612745,Houston Rockets,W,51,0.373,16,0.813,53,28,9.0,6,32.0
2017-18,2017-11-18T00:00:00,21700233,1610612742,Dallas Mavericks,W,38,0.5,19,0.842,49,27,17.0,7,32.0
2019-20,2019-11-27T00:00:00,21900258,1610612761,Toronto Raptors,W,41,0.512,17,0.765,52,26,12.0,6,28.0
2021-22,2021-11-05T00:00:00,22100132,1610612758,Sacramento Kings,W,44,0.5,26,0.846,56,29,18.0,5,30.0
2021-22,2022-03-09T00:00:00,22100986,1610612750,Minnesota Timberwolves,W,52,0.423,26,0.769,48,34,14.0,10,30.0
2017-18,2018-02-09T00:00:00,21700823,1610612745,Houston Rockets,W,41,0.463,34,0.735,48,26,12.0,5,26.0
2017-18,2018-02-02T00:00:00,21700769,1610612761,Toronto Raptors,W,40,0.475,21,0.905,42,21,6.0,5,25.0
2021-22,2021-12-21T00:00:00,22100465,1610612748,Miami Heat,W,49,0.449,11,0.818,53,30,11.0,5,29.0
2021-22,2022-03-18T00:00:00,22101057,1610612738,Boston Celtics,W,40,0.55,17,0.706,43,33,13.0,11,29.0
2017-18,2017-11-01T00:00:00,21700111,1610612745,Houston Rockets,W,52,0.365,21,0.762,46,21,14.0,6,22.0
2019-20,2020-01-30T00:00:00,21900719,1610612758,Sacramento Kings,W,41,0.512,18,0.833,47,27,12.0,11,21.0
2021-22,2022-01-08T00:00:00,22100596,1610612748,Miami Heat,W,44,0.5,15,0.867,49,33,16.0,9,23.0
2021-22,2022-03-11T00:00:00,22101001,1610612766,Charlotte Hornets,W,47,0.468,20,0.8,38,41,14.0,11,22.0
2021-22,2022-02-08T00:00:00,22100824,1610612750,Minnesota Timberwolves,W,44,0.5,17,0.706,49,34,14.0,10,20.0
2019-20,2019-11-06T00:00:00,21900107,1610612745,Houston Rockets,W,45,0.467,19,0.632,50,31,13.0,7,17.0
2021-22,2022-03-19T00:00:00,22101058,1610612750,Minnesota Timberwolves,W,47,0.468,26,0.846,44,30,11.0,12,19.0
2019-20,2020-08-06T00:00:00,21901273,1610612745,Houston Rockets,W,57,0.368,23,0.87,34,26,20.0,11,16.0
2019-20,2019-12-04T00:00:00,21900306,1610612766,Charlotte Hornets,W,48,0.438,8,0.625,44,30,15.0,11,15.0
2019-20,2020-08-13T00:00:00,21901310,1610612758,Sacramento Kings,W,47,0.447,12,0.583,44,37,15.0,12,14.0
2017-18,2018-04-09T00:00:00,21701207,1610612739,Cleveland Cavaliers,W,45,0.422,28,0.857,42,29,11.0,9,14.0
2021-22,2021-11-21T00:00:00,22100252,1610612744,Golden State Warriors,W,45,0.489,24,0.792,47,31,16.0,5,15.0
2019-20,2020-03-07T00:00:00,21900945,1610612758,Sacramento Kings,W,39,0.538,23,0.87,47,30,15.0,9,12.0
2019-20,2019-12-25T00:00:00,21900456,1610612755,Philadelphia 76ers,W,44,0.477,15,0.8,49,29,8.0,9,12.0
2017-18,2017-11-24T00:00:00,21700272,1610612748,Miami Heat,W,39,0.487,16,0.875,42,29,14.0,4,12.0
2019-20,2020-01-20T00:00:00,21900646,1610612740,New Orleans Pelicans,W,48,0.438,24,0.875,43,24,17.0,7,10.0
2017-18,2018-03-03T00:00:00,21700937,1610612743,Denver Nuggets,W,35,0.543,15,0.867,35,35,9.0,4,9.0
2019-20,2020-01-31T00:00:00,21900722,1610612745,Houston Rockets,W,45,0.467,20,0.85,37,25,7.0,11,7.0
2017-18,2018-04-05T00:00:00,21701178,1610612751,Brooklyn Nets,W,39,0.487,21,0.857,41,30,20.0,3,8.0
2021-22,2021-12-08T00:00:00,22100370,1610612748,Miami Heat,W,47,0.468,12,0.917,42,32,22.0,6,9.0
2021-22,2021-11-03T00:00:00,22100113,1610612751,Brooklyn Nets,W,48,0.458,12,0.75,42,34,16.0,7,9.0
2019-20,2020-03-09T00:00:00,21900957,1610612737,Atlanta Hawks,W,43,0.488,27,0.593,53,33,16.0,1,5.0
2019-20,2020-08-02T00:00:00,21901248,1610612745,Houston Rockets,W,61,0.344,31,0.871,36,22,9.0,15,4.0
2019-20,2020-08-04T00:00:00,21901256,1610612751,Brooklyn Nets,W,57,0.368,16,0.75,42,30,7.0,5,3.0
2021-22,2022-01-19T00:00:00,22100677,1610612745,Houston Rockets,W,45,0.489,17,0.706,44,24,9.0,4,5.0
2017-18,2018-03-20T00:00:00,21701064,1610612745,Houston Rockets,W,36,0.528,29,0.69,38,18,9.0,3,4.0
2017-18,2018-03-03T00:00:00,21700939,1610612745,Houston Rockets,W,49,0.388,30,0.867,40,24,11.0,11,3.0
2019-20,2020-07-31T00:00:00,21901238,1610612742,Dallas Mavericks,L,49,0.429,38,0.737,55,30,20.0,7,-4.0
2019-20,2019-11-25T00:00:00,21900248,1610612762,Utah Jazz,L,45,0.467,12,0.917,40,29,17.0,4,-4.0
2017-18,2018-02-07T00:00:00,21700807,1610612750,Minnesota Timberwolves,L,33,0.576,12,0.917,35,33,12.0,7,-2.0
2017-18,2017-10-28T00:00:00,21700081,1610612742,Dallas Mavericks,L,40,0.475,19,0.789,33,22,18.0,7,-2.0
2017-18,2018-01-03T00:00:00,21700562,1610612742,Dallas Mavericks,L,43,0.442,22,0.773,40,29,13.0,6,-3.0
2017-18,2018-01-16T00:00:00,21700650,1610612738,Boston Celtics,L,50,0.38,16,0.875,53,27,19.0,7,-3.0
2017-18,2018-03-04T00:00:00,21700948,1610612751,Brooklyn Nets,L,45,0.422,23,0.913,44,30,14.0,8,-3.0
2019-20,2020-03-01T00:00:00,21900897,1610612755,Philadelphia 76ers,L,43,0.488,20,0.65,37,27,10.0,7,-6.0
2019-20,2020-01-23T00:00:00,21900668,1610612757,Portland Trail Blazers,L,39,0.538,15,0.8,43,20,15.0,4,-8.0
2019-20,2020-08-10T00:00:00,21901293,1610612762,Utah Jazz,L,46,0.457,20,0.75,38,28,12.0,5,-8.0
2019-20,2020-02-28T00:00:00,21900880,1610612742,Dallas Mavericks,L,50,0.42,19,0.895,35,25,11.0,0,-8.0
2017-18,2017-11-01T00:00:00,21700105,1610612749,Milwaukee Bucks,L,36,0.528,15,0.8,40,29,14.0,3,-5.0
2017-18,2018-03-11T00:00:00,21700993,1610612737,Atlanta Hawks,L,40,0.475,22,0.864,42,32,16.0,2,-7.0
2019-20,2019-11-27T00:00:00,21900253,1610612751,Brooklyn Nets,L,56,0.375,19,0.474,38,32,17.0,5,-11.0
2019-20,2020-08-06T00:00:00,21901269,1610612748,Miami Heat,L,46,0.457,27,0.926,39,28,19.0,6,-14.0
